Date Created,Entity Type,Action Type,Entity,Target,Age (days),Uptime (%),Namespace,Region/Data Center,from,to,Resource,Risk Type,Est Savings(+)/Investments(-) ($/mo),ACTION STATE,Linked VM,Volume ID,Prerequisite 1,Prerequisite 2,Prerequisite 3,Prerequisite 4
27/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,3,2,VCPU,Efficiency Improvement,,READY,,,,,,
27/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12,10,VCPU,Efficiency Improvement,,READY,,,,,,
27/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
27/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20000,0,VCPU,Efficiency Improvement,,READY,,,,,,
27/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
27/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,8388608,Mem,Efficiency Improvement,,READY,,,,,,
26/09/2022 20:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,15000,0,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 20:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,15000,0,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 18:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 18:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 14:41,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,,READY,,,,,,
26/09/2022 14:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 14:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,251658240,226492416,VMem,Efficiency Improvement,,READY,,,,,,
26/09/2022 14:01,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,,READY,,,,,,
26/09/2022 14:01,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,,READY,,,,,,
26/09/2022 14:01,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,,READY,,,,,,
26/09/2022 13:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,113246208,VMem,Efficiency Improvement,,READY,,,,,,
26/09/2022 13:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12000,0,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 13:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 09:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 08:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 07:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,113246208,VMem,Efficiency Improvement,,READY,,,,,,
26/09/2022 06:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,28311552,VMem,Efficiency Improvement,,READY,,,,,,
26/09/2022 06:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,113246208,VMem,Efficiency Improvement,,READY,,,,,,
26/09/2022 01:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16,15,VCPU,Efficiency Improvement,,READY,,,,,,
26/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,20971520,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 23:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 22:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,65011712,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 16:41,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,,READY,,,,,,
25/09/2022 14:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 14:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10800,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 14:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,114294784,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,6291456,3145728,Mem,Efficiency Improvement,,READY,,,,,,
25/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,5242880,Mem,Efficiency Improvement,,READY,,,,,,
25/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4194304,3145728,Mem,Efficiency Improvement,,READY,,,,,,
25/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,11534336,Mem,Efficiency Improvement,,READY,,,,,,
25/09/2022 10:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 10:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 10:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,18500,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 10:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 09:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 07:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
25/09/2022 06:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,123731968,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,58720256,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,50331648,49283072,VMem,Efficiency Improvement,,READY,,,,,,
25/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4194304,3145728,VMem,Efficiency Improvement,,READY,,,,,,
24/09/2022 20:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12500,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 15:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10800,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 15:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 13:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 13:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 13:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,23068672,Mem,Efficiency Improvement,,READY,,,,,,
24/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,13631488,Mem,Efficiency Improvement,,READY,,,,,,
24/09/2022 10:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,123731968,VMem,Efficiency Improvement,,READY,,,,,,
24/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,3,2,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 06:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,9437184,Mem,Efficiency Improvement,,READY,,,,,,
24/09/2022 05:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 02:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 02:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,9,7,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 02:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10000,0,VCPU,Efficiency Improvement,,READY,,,,,,
24/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,23068672,VMem,Efficiency Improvement,,READY,,,,,,
24/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,50331648,40894464,VMem,Efficiency Improvement,,READY,,,,,,
24/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,57671680,VMem,Efficiency Improvement,,READY,,,,,,
24/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,114294784,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 20:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,83886080,71303168,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 20:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,54525952,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 20:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10,8,VCPU,Efficiency Improvement,,READY,,,,,,
23/09/2022 20:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
23/09/2022 15:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,18874368,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 15:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,18874368,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 13:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
23/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,12582912,Mem,Efficiency Improvement,,READY,,,,,,
23/09/2022 11:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,63963136,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 08:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
23/09/2022 07:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
23/09/2022 05:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,58720256,VMem,Efficiency Improvement,,READY,,,,,,
23/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,3000,0,VCPU,Efficiency Improvement,,READY,,,,,,
23/09/2022 00:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10000,0,VCPU,Efficiency Improvement,,READY,,,,,,
22/09/2022 23:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10485760,8388608,Mem,Efficiency Improvement,,READY,,,,,,
22/09/2022 23:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,29360128,VMem,Efficiency Improvement,,READY,,,,,,
22/09/2022 15:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,65011712,VMem,Efficiency Improvement,,READY,,,,,,
22/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10485760,7340032,Mem,Efficiency Improvement,,READY,,,,,,
22/09/2022 10:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,30408704,VMem,Efficiency Improvement,,READY,,,,,,
22/09/2022 09:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,,READY,,,,,,
22/09/2022 08:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
22/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
22/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16,13,VCPU,Efficiency Improvement,,READY,,,,,,
22/09/2022 05:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10485760,7340032,Mem,Efficiency Improvement,,READY,,,,,,
22/09/2022 05:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,,READY,,,,,,
22/09/2022 02:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10485760,9437184,VMem,Efficiency Improvement,,READY,,,,,,
22/09/2022 02:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,5242880,2097152,Mem,Efficiency Improvement,,READY,,,,,,
21/09/2022 23:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,83886080,71303168,VMem,Efficiency Improvement,,READY,,,,,,
21/09/2022 17:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 16:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 14:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 13:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 13:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 11:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 11:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 11:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2600,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 11:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 11:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,18500,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 10:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12500,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 10:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 10:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 10:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,39500,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 08:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 07:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 07:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 07:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 05:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10,9,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 03:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10800,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 03:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 02:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 02:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
21/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,113246208,VMem,Efficiency Improvement,,READY,,,,,,
21/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,27262976,VMem,Efficiency Improvement,,READY,,,,,,
21/09/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,10485760,Mem,Efficiency Improvement,,READY,,,,,,
20/09/2022 22:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,9,7,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 22:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 21:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 18:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 17:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,16777216,Mem,Efficiency Improvement,,READY,,,,,,
20/09/2022 17:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,4194304,Mem,Efficiency Improvement,,READY,,,,,,
20/09/2022 16:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,10485760,Mem,Efficiency Improvement,,READY,,,,,,
20/09/2022 14:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 13:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 02:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 02:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
20/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,58720256,VMem,Efficiency Improvement,,READY,,,,,,
20/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,18874368,VMem,Efficiency Improvement,,READY,,,,,,
19/09/2022 22:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
19/09/2022 21:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,6,5,VCPU,Efficiency Improvement,,READY,,,,,,
19/09/2022 13:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,18874368,VMem,Efficiency Improvement,,READY,,,,,,
19/09/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10485760,8388608,Mem,Efficiency Improvement,,READY,,,,,,
19/09/2022 11:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,18500,0,VCPU,Efficiency Improvement,,READY,,,,,,
19/09/2022 11:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,10485760,7340032,Mem,Efficiency Improvement,,READY,,,,,,
19/09/2022 10:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
19/09/2022 10:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,,READY,,,,,,
19/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,,READY,,,,,,
19/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,18874368,VMem,Efficiency Improvement,,READY,,,,,,
19/09/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,62914560,VMem,Efficiency Improvement,,READY,,,,,,
18/09/2022 21:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,18874368,VMem,Efficiency Improvement,,READY,,,,,,
18/09/2022 19:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,,READY,,,,,,
18/09/2022 19:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,,READY,,,,,,
18/09/2022 19:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,,READY,,,,,,
